z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
4,6.206316316838107,0,0,0,0.020857896018586005,0.020857896018586005,0.0015379493962003209,0
12,6.894794525839711,0,0,0,0.027449156879846427,0.027449156879846427,0.0030749723891920024,0
20,7.21491866261676,0,0,0,0.031185131998257756,0.031185131998257756,0.004610143133797058,0
28,7.425779040966049,0,0,0,0.03391674508318304,0.03391674508318304,0.00614253690056267,0
36,7.583272734841314,0,0,0,0.03610879722078845,0.03610879722078845,0.007671230632783631,0
44,7.709029020690238,0,0,0,0.03795696234179795,0.03795696234179795,0.009195303502517193,0
52,7.813718453169402,0,0,0,0.03956381086070229,0.03956381086070229,0.010713837465255381,0
60,7.903396871618362,0,0,0,0.040990402394593804,0.040990402394593804,0.012225917812920687,0
68,7.981834094087862,0,0,0,0.04227627702093924,0.04227627702093924,0.013730633724852004,0
76,8.051536960918698,0,0,0,0.043448626267867003,0.043448626267867003,0.01522707881644893,0
84,8.114257249967652,0,0,0,0.04452701451190688,0.04452701451190688,0.016714351685143982,0
92,8.17126743233572,0,0,0,0.04552602388908996,0.04552602388908996,0.018191556453373763,0
100,8.22352100839541,0,0,0,0.04645683521711253,0.04645683521711253,0.01965780330822215,0
108,8.271750943842918,0,0,0,0.047328222859231155,0.047328222859231155,0.021112209037410266,0
116,8.31653283828102,0,0,0,0.04814720758818727,0.04814720758818727,0.02255389756131059,0
124,8.358326980349435,0,0,0,0.048919500207387105,0.048919500207387105,0.023982000460664534,0
132,8.397507229691843,0,0,0,0.049649811996152315,0.049649811996152315,0.02539565749968573,0
140,8.4343813867447,0,0,0,0.0503420775049593,0.0503420775049593,0.02679401714423391,0
148,8.469205893981856,0,0,0,0.05099961797794398,0.05099961797794398,0.028176237074747233,0
156,8.502196662171006,0,0,0,0.05162526353755535,0.05162526353755535,0.029541484693624102,0
164,8.533537186160958,0,0,0,0.052221446090730705,0.052221446090730705,0.03088893762674879,0
172,8.563384725829495,0,0,0,0.052790271039421445,0.052790271039421445,0.03221778421885889,0
180,8.591875080619968,0,0,0,0.053333573378565445,0.053333573378565445,0.03352722402245611,0
188,8.61912632502649,0,0,0,0.05385296211369498,0.05385296211369498,0.034816468279965845,0
196,8.64524176509399,0,0,0,0.05434985581647864,0.05434985581647864,0.03608474039885534,0
204,8.670312303089466,0,0,0,0.05482551137031858,0.05482551137031858,0.03733127641942391,0
212,8.694418347054603,0,0,0,0.05528104742184545,0.05528104742184545,0.03855532547498375,0
220,8.717631366468892,0,0,0,0.055717463672782824,0.055717463672782824,0.039756150244153944,0
228,8.740015169920301,0,0,0,0.05613565687148434,0.05613565687148434,0.04093302739499527,0
236,8.761626962343975,0,0,0,0.05653643416224265,0.05653643416224265,0.04208524802071832,0
244,8.782518225947245,0,0,0,0.05692052430153663,0.05692052430153663,0.04321211806670248,0
252,8.802735458969256,0,0,0,0.05728858713888417,0.05728858713888417,0.04431295874856842,0
260,8.822320798948054,0,0,0,0.057641221675614224,0.057641221675614224,0.045387106961052484,0
268,8.841312551506189,0,0,0,0.05797897295042784,0.05797897295042784,0.04643391567743645,0
276,8.859745641337325,0,0,0,0.0583023379509348,0.0583023379509348,0.04745275433929226,0
284,8.877651998737775,0,0,0,0.05861177071172221,0.05861177071172221,0.04844300923630687,0
292,8.895060892430811,0,0,0,0.05890768672923414,0.05890768672923414,0.0494040838759583,0
