z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
358,9.02276520556332,0,0,0,0.06087626169126887,0.06087626169126887,0.05597656911969769,0
362,9.029728386896146,0,0,0,0.06097034591891849,0.06097034591891849,0.056318119959002266,0
366,9.036615048204148,0,0,0,0.06106171154311198,0.06106171154311198,0.05665118949659534,0
370,9.043426853015808,0,0,0,0.06115038006903625,0.06115038006903625,0.05697572757342966,0
374,9.050165411195293,0,0,0,0.06123637211252121,0.06123637211252121,0.05729168531526464,0
378,9.056832281226159,0,0,0,0.061319707430734255,0.061319707430734255,0.05759901514002652,0
382,9.063428972374844,0,0,0,0.06140040495116574,0.06140040495116574,0.05789767076497413,0
386,9.069956946741472,0,0,0,0.06147848279900214,0.06147848279900214,0.05818760721366891,0
390,9.076417621204957,0,0,0,0.06155395832297663,0.06155395832297663,0.05846878082274815,0
394,9.082812369268833,0,0,0,0.06162684811978083,0.06162684811978083,0.058741149248500574,0
398,9.089142522813876,0,0,0,0.061697168057114775,0.061697168057114775,0.05900467147324309,0
402,9.095409373763093,0,0,0,0.06176493329544734,0.06176493329544734,0.05925930781149797,0
406,9.101614175664261,0,0,0,0.06183015830855375,0.06183015830855375,0.059505019915969314,0
410,9.107758145194909,0,0,0,0.06189285690289221,0.06189285690289221,0.059741770783317966,0
414,9.113842463594228,0,0,0,0.061953042235877505,0.061953042235877505,0.059969524759734175,0
418,9.119868278026129,0,0,0,0.062010726833105004,0.062010726833105004,0.0601882475463068,0
422,9.125836702877413,0,0,0,0.062065922604574865,0.062065922604574865,0.06039790620418872,0
426,9.131748820994678,0,0,0,0.062118640859962784,0.062118640859962784,0.06059846915955726,0
430,9.137605684863447,0,0,0,0.06216889232298022,0.06216889232298022,0.060789906208369056,0
434,9.143408317732677,0,0,0,0.06221668714486388,0.06221668714486388,0.06097218852090871,0
438,9.149157714687714,0,0,0,0.062262034917031556,0.062262034917031556,0.06114528864613047,0
442,9.154854843674455,0,0,0,0.062304944682938686,0.062304944682938686,0.06130918051579216,0
446,9.16050064647738,0,0,0,0.062345424949167165,0.062345424949167165,0.061463839448381054,0
450,9.166096039653919,0,0,0,0.062383483695776024,0.062383483695776024,0.06160924215283079,0
454,9.17164191542747,0,0,0,0.06241912838594108,0.06241912838594108,0.061745366732028927,0
458,9.177139142541265,0,0,0,0.06245236597490844,0.06245236597490844,0.061872192686114526,0
462,9.182588567075085,0,0,0,0.0624832029182851,0.0624832029182851,0.0619897009155654,0
466,9.187991013226789,0,0,0,0.06251164517968767,0.06251164517968767,0.06209787372407443,0
470,9.193347284060442,0,0,0,0.06253769823776854,0.06253769823776854,0.062196694821214545,0
474,9.198658162222722,0,0,0,0.0625613670926373,0.0625613670926373,0.062286149324892015,0
478,9.203924410629256,0,0,0,0.06258265627169299,0.06258265627169299,0.06236622376358761,0
482,9.209146773122328,0,0,0,0.06260156983488231,0.06260156983488231,0.06243690607838542,0
486,9.214325975101424,0,0,0,0.062618111379396,0.062618111379396,0.06249818562478881,0
490,9.219462724127942,0,0,0,0.0626322840438153,0.0626322840438153,0.0625500531743235,0
