D. Lewellen, Coarse horizontal res. (dx=dy=12.5, dz to 1.5m at surface)
   74
  0.7500000E+00  0.2283620E+01  0.3886115E+01  0.5560840E+01  0.7311335E+01  0.9141340E+01  0.1105475E+02  0.1305565E+02  0.1514845E+02  0.1733770E+02
  0.1962820E+02  0.2202510E+02  0.2453370E+02  0.2715960E+02  0.2990880E+02  0.3278755E+02  0.3580245E+02  0.3896050E+02  0.4226900E+02  0.4573570E+02
  0.4936875E+02  0.5317675E+02  0.5716885E+02  0.6135460E+02  0.6574405E+02  0.7034790E+02  0.7517745E+02  0.8024455E+02  0.8556175E+02  0.9114225E+02
  0.9700000E+02  0.1030000E+03  0.1090000E+03  0.1150000E+03  0.1210000E+03  0.1270000E+03  0.1330000E+03  0.1390000E+03  0.1450000E+03  0.1510000E+03
  0.1570000E+03  0.1630000E+03  0.1690000E+03  0.1750000E+03  0.1810000E+03  0.1870000E+03  0.1930000E+03  0.1990000E+03  0.2050000E+03  0.2110000E+03
  0.2170000E+03  0.2230000E+03  0.2290000E+03  0.2350000E+03  0.2410000E+03  0.2470000E+03  0.2530000E+03  0.2590000E+03  0.2650000E+03  0.2710000E+03
  0.2770000E+03  0.2830000E+03  0.2891835E+03  0.2957515E+03  0.3027400E+03  0.3101895E+03  0.3181455E+03  0.3266580E+03  0.3357840E+03  0.3455865E+03
  0.3561350E+03  0.3675080E+03  0.3797930E+03  0.3930875E+03
  0.1850072E-02  0.3601127E-02  0.5226613E-02  0.5106280E-02  0.5005436E-02  0.4822955E-02  0.4496965E-02  0.4084970E-02  0.3658875E-02  0.3266144E-02
  0.2924447E-02  0.2629257E-02  0.2380364E-02  0.2174282E-02  0.1999724E-02  0.1860287E-02  0.1747753E-02  0.1640442E-02  0.1529296E-02  0.1432479E-02
  0.1358477E-02  0.1294179E-02  0.1222124E-02  0.1135335E-02  0.1058511E-02  0.1000515E-02  0.9594344E-03  0.9169647E-03  0.8639973E-03  0.8026631E-03
  0.7376556E-03  0.6793191E-03  0.6172197E-03  0.5459671E-03  0.4871007E-03  0.4462457E-03  0.4044335E-03  0.3576743E-03  0.3109067E-03  0.2654359E-03
  0.2157449E-03  0.1654750E-03  0.1207861E-03  0.8419283E-04  0.6000377E-04  0.4626984E-04  0.3670771E-04  0.2797228E-04  0.2025600E-04  0.1524510E-04
  0.1258999E-04  0.1035860E-04  0.8129725E-05  0.5753606E-05  0.3360542E-05  0.2236692E-05  0.1637096E-05  0.1017868E-05  0.6589704E-06  0.4632966E-06
  0.1944326E-06 -0.1315814E-06 -0.4875587E-06 -0.4901746E-06 -0.1114768E-06  0.7182150E-08 -0.3478690E-07 -0.2787712E-07  0.4217688E-08  0.3718617E-08
  0.5459014E-09 -0.1315264E-09  0.1686475E-08 -0.8200846E-08
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.5632151E-05 -0.2425378E-04 -0.4998141E-04 -0.7285281E-04 -0.9399775E-04 -0.1155611E-03 -0.1359327E-03 -0.1542458E-03 -0.1697210E-03 -0.1821328E-03
