z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
230.0,12.345834587905333,0,0,0,0.089738727337738286,0.089738727337738286,0.065317284295377684,0
234.0,12.363076394339839,0,0,0,0.090058471569958248,0.090058471569958248,0.066241577759017178,0
238.0,12.380025952653611,0,0,0,0.090371490637069563,0.090371490637069563,0.067155895484701841,0
242.0,12.396693005138824,0,0,0,0.090677922647465992,0.090677922647465992,0.068060099779545302,0
246.0,12.413086814914500,0,0,0,0.090977899067245002,0.090977899067245002,0.068954054473706686,0
250.0,12.429216196844383,0,0,0,0.091271545120146416,0.091271545120146416,0.069837624940897292,0
254.0,12.445089546000673,0,0,0,0.091558980157061390,0.091558980157061390,0.070710678118654752,0
258.0,12.460714863903755,0,0,0,0.091840317997850057,0.091840317997850057,0.071573082528381862,0
262.0,12.476099782743233,0,0,0,0.092115667247921876,0.092115667247921876,0.072424708295146689,0
266.0,12.491251587763836,0,0,0,0.092385131591780176,0.092385131591780176,0.073265427167241284,0
270.0,12.506177237980511,0,0,0,0.092648810065510082,0.092648810065510082,0.074095112535495916,0
274.0,12.520883385370206,0,0,0,0.092906797309992073,0.092906797309992073,0.074913639452345929,0
278.0,12.535376392672774,0,0,0,0.093159183806447832,0.093159183806447832,0.075720884650648454,0
282.0,12.549662349920251,0,0,0,0.093406056095770296,0.093406056095770296,0.076516726562245896,0
286.0,12.563747089801989,0,0,0,0.093647496982950398,0.093647496982950398,0.077301045336273702,0
290.0,12.577636201962656,0,0,0,0.093883585727790153,0.093883585727790153,0.078073722857209440,0
294.0,12.591335046320818,0,0,0,0.094114398222980761,0.094114398222980761,0.078834642762660626,0
298.0,12.604848765487542,0,0,0,0.094340007160525929,0.094340007160525929,0.079583690460888354,0
302.0,12.618182296357007,0,0,0,0.094560482187401484,0.094560482187401484,0.080320753148064486,0
306.0,12.631340380934517,0,0,0,0.094775890051263356,0.094775890051263356,0.081045719825259488,0
310.0,12.644327576461329,0,0,0,0.094986294736943921,0.094986294736943921,0.081758481315158379,0
314.0,12.657148264890390,0,0,0,0.095191757594412618,0.095191757594412618,0.082458930278502540,0
318.0,12.669806661762314,0,0,0,0.095392337458818477,0.095392337458818477,0.083146961230254529,0
322.0,12.682306824526545,0,0,0,0.095588090763179645,0.095588090763179645,0.083822470555483808,0
326.0,12.694652660348845,0,0,0,0.095779071644237754,0.095779071644237754,0.084485356524970703,0
330.0,12.706847933442663,0,0,0,0.095965332041951804,0.095965332041951804,0.085135519310526528,0
334.0,12.718896271958837,0,0,0,0.096146921793067330,0.096146921793067330,0.085772861000027220,0
338.0,12.730801174465157,0,0,0,0.096323888719161310,0.096323888719161310,0.086397285612158675,0
342.0,12.742566016044742,0,0,0,0.096496278709531105,0.096496278709531105,0.087008699110871141,0
346.0,12.754194054039861,0,0,0,0.096664135799266318,0.096664135799266318,0.087607009419540666,0
350.0,12.765688433465597,0,0,0,0.096827502242816110,0.096827502242816110,0.088192126434835497,0
354.0,12.777052192115912,0,0,0,0.096986418583339840,0.096986418583339840,0.088763962040285402,0
358.0,12.788288265382837,0,0,0,0.097140923718106967,0.097140923718106967,0.089322430119551544,0
362.0,12.799399490807907,0,0,0,0.097291054960191761,0.097291054960191761,0.089867446569395382,0
366.0,12.810388612383504,0,0,0,0.097436848096689649,0.097436848096689649,0.090398929312344334,0
370.0,12.821258284620408,0,0,0,0.097578337443665147,0.097578337443665147,0.090916798309052235,0
374.0,12.832011076396668,0,0,0,0.097715555898025899,0.097715555898025899,0.091420975570353072,0
378.0,12.842649474601725,0,0,0,0.097848534986502325,0.097848534986502325,0.091911385169005780,0
382.0,12.853175887588712,0,0,0,0.097977304911900029,0.097977304911900029,0.092387953251128682,0
386.0,12.863592648446968,0,0,0,0.098101894596779399,0.098101894596779399,0.092850608047321551,0
