z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
231.0,12.35017298950393,0,0,0,0.08981930169457181,0.08981930169457181,0.06531728429537768,0
233.0,12.358793732547838,0,0,0,0.08997917154298274,0.08997917154298274,0.06578066932970787,0
235.0,12.367340793126296,0,0,0,0.0901373513086403,0.0901373513086403,0.06624157775901718,0
237.0,12.375815420117268,0,0,0,0.09029385868499216,0.09029385868499216,0.06669999223036376,0
239.0,12.384218830913648,0,0,0,0.09044871093051393,0.09044871093051393,0.06715589548470184,0
241.0,12.392552212472792,0,0,0,0.09060192488223709,0.09060192488223709,0.0676092703575316,0
243.0,12.400816722322686,0,0,0,0.0907535169687421,0.0907535169687421,0.0680600997795453,0
245.0,12.409013489526863,0,0,0,0.09090350322264147,0.09090350322264147,0.06850836677727004,0
247.0,12.417143615610113,0,0,0,0.09105189929257698,0.09105189929257698,0.06895405447370669,0
249.0,12.425208175446844,0,0,0,0.09119872045475358,0.09119872045475358,0.0693971460889654,0
251.0,12.43320821811392,0,0,0,0.09134398162403096,0.09134398162403096,0.06983762494089729,0
253.0,12.441144767709657,0,0,0,0.09148769736459361,0.09148769736459361,0.07027547444572253,0
255.0,12.449018824140563,0,0,0,0.09162988190021772,0.09162988190021772,0.07071067811865475,0
257.0,12.456831363877356,0,0,0,0.0917705491241537,0.0917705491241537,0.07114321957452165,0
259.0,12.464583340681674,0,0,0,0.091909712608641,0.091909712608641,0.07157308252838186,0
261.0,12.47227568630483,0,0,0,0.09204738561407177,0.09204738561407177,0.07200025079613817,0
263.0,12.479909311159902,0,0,0,0.09218358109781866,0.09218358109781866,0.07242470829514669,0
265.0,12.487485104968359,0,0,0,0.09231831172274131,0.09231831172274131,0.07284643904482252,0
267.0,12.495003937382387,0,0,0,0.09245158986538567,0.09245158986538567,0.07326542716724128,0
269.0,12.502466658583977,0,0,0,0.09258342762388905,0.09258342762388905,0.07368165688773698,0
271.0,12.509874099861838,0,0,0,0.09271383682560358,0.09271383682560358,0.07409511253549592,0
273.0,12.517227074167097,0,0,0,0.09284282903444999,0.09284282903444999,0.0745057785441466,0
275.0,12.524526376648708,0,0,0,0.09297041555801286,0.09297041555801286,0.07491363945234593,0
277.0,12.531772785169476,0,0,0,0.09309660745438836,0.09309660745438836,0.07531867990436125,0
279.0,12.538967060803502,0,0,0,0.09322141553879443,0.09322141553879443,0.07572088465064845,0
281.0,12.546109948315882,0,0,0,0.09334485038995333,0.09334485038995333,0.07612023854842619,0
