z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
618.0,11.344416335790969,0,0,0,0.1,0.1,0.09456073253805214,0
622.0,11.349314060354407,0,0,0,0.1,0.1,0.09415440651830209,0
626.0,11.354180389031855,0,0,0,0.1,0.1,0.0937339011912575,0
630.0,11.35901572177499,0,0,0,0.1,0.1,0.09329927988347389,0
634.0,11.363820450941363,0,0,0,0.1,0.1,0.09285060804732156,0
638.0,11.368594961485456,0,0,0,0.1,0.1,0.09238795325112868,0
642.0,11.373339631143764,0,0,0,0.1,0.1,0.09191138516900578,0
646.0,11.37805483061411,0,0,0,0.1,0.1,0.09142097557035307,0
650.0,11.38274092372947,0,0,0,0.1,0.1,0.09091679830905225,0
654.0,11.387398267626411,0,0,0,0.1,0.1,0.09039892931234435,0
658.0,11.392027212908438,0,0,0,0.1,0.1,0.0898674465693954,0
662.0,11.396628103804368,0,0,0,0.1,0.1,0.08932243011955153,0
666.0,11.401201278321933,0,0,0,0.1,0.1,0.0887639620402854,0
670.0,11.40574706839681,0,0,0,0.1,0.1,0.08819212643483551,0
674.0,11.410265800037168,0,0,0,0.1,0.1,0.08760700941954067,0
678.0,11.414757793463986,0,0,0,0.1,0.1,0.08700869911087115,0
682.0,11.419223363247221,0,0,0,0.1,0.1,0.08639728561215869,0
686.0,11.423662818437995,0,0,0,0.1,0.1,0.08577286100002722,0
690.0,11.428076462696941,0,0,0,0.1,0.1,0.08513551931052653,0
694.0,11.43246459441884,0,0,0,0.1,0.1,0.08448535652497073,0
698.0,11.436827506853684,0,0,0,0.1,0.1,0.08382247055548382,0
702.0,11.441165488224255,0,0,0,0.1,0.1,0.08314696123025456,0
706.0,11.445478821840407,0,0,0,0.1,0.1,0.08245893027850253,0
710.0,11.449767786210073,0,0,0,0.1,0.1,0.08175848131515838,0
714.0,11.454032655147186,0,0,0,0.1,0.1,0.08104571982525949,0
718.0,11.458273697876567,0,0,0,0.1,0.1,0.0803207531480645,0
722.0,11.46249117913591,0,0,0,0.1,0.1,0.07958369046088837,0
726.0,11.466685359274951,0,0,0,0.1,0.1,0.07883464276266064,0
730.0,11.470856494351901,0,0,0,0.1,0.1,0.07807372285720947,0
734.0,11.475004836227248,0,0,0,0.1,0.1,0.07730104533627372,0
738.0,11.479130632655027,0,0,0,0.1,0.1,0.07651672656224591,0
742.0,11.483234127371594,0,0,0,0.1,0.1,0.07572088465064847,0
746.0,11.487315560182038,0,0,0,0.1,0.1,0.07491363945234593,0
750.0,11.491375167044273,0,0,0,0.1,0.1,0.0740951125354959,0
754.0,11.495413180150884,0,0,0,0.1,0.1,0.07326542716724128,0
758.0,11.499429828008832,0,0,0,0.1,0.1,0.07242470829514669,0
762.0,11.50342533551704,0,0,0,0.1,0.1,0.07157308252838188,0
766.0,11.507399924041946,0,0,0,0.1,0.1,0.07071067811865477,0
770.0,11.511353811491116,0,0,0,0.1,0.1,0.06983762494089729,0
774.0,11.515287212384912,0,0,0,0.1,0.1,0.06895405447370671,0
778.0,11.51920033792635,0,0,0,0.1,0.1,0.06806009977954533,0
782.0,11.523093396069138,0,0,0,0.1,0.1,0.06715589548470186,0
786.0,11.526966591583983,0,0,0,0.1,0.1,0.0662415777590172,0
790.0,11.530820126123242,0,0,0,0.1,0.1,0.06531728429537767,0
794.0,11.534654198283897,0,0,0,0.1,0.1,0.06438315428897914,0
798.0,11.538469003668988,0,0,0,0.1,0.1,0.06343932841636456,0
802.0,11.542264734947475,0,0,0,0.1,0.1,0.062485948814238634,0
806.0,11.546041581912649,0,0,0,0.1,0.1,0.061523159058062694,0
810.0,11.549799731539057,0,0,0,0.1,0.1,0.06055110414043257,0
814.0,11.55353936803806,0,0,0,0.1,0.1,0.05956993044924335,0
818.0,11.557260672912,0,0,0,0.1,0.1,0.0585797857456439,0
822.0,11.560963825007066,0,0,0,0.1,0.1,0.05758081914178455,0
826.0,11.56464900056488,0,0,0,0.1,0.1,0.056573181078361345,0
830.0,11.568316373272806,0,0,0,0.1,0.1,0.05555702330196022,0
834.0,11.571966114313089,0,0,0,0.1,0.1,0.05453249884220464,0
838.0,11.575598392410788,0,0,0,0.1,0.1,0.05349976198870972,0
842.0,11.579213373880593,0,0,0,0.1,0.1,0.0524589682678469,0
846.0,11.582811222672506,0,0,0,0.1,0.1,0.05141027441932218,0
850.0,11.586392100416468,0,0,0,0.1,0.1,0.05035383837257177,0
854.0,11.589956166465925,0,0,0,0.1,0.1,0.04928981922297842,0
858.0,11.593503577940378,0,0,0,0.1,0.1,0.04821837720791229,0
862.0,11.59703448976695,0,0,0,0.1,0.1,0.04713967368259979,0
866.0,11.600549054720979,0,0,0,0.1,0.1,0.046053871095824025,0
870.0,11.604047423465687,0,0,0,0.1,0.1,0.04496113296546069,0
874.0,11.60752974459094,0,0,0,0.1,0.1,0.043861623853852755,0
878.0,11.6109961646511,0,0,0,0.1,0.1,0.04275550934302821,0
882.0,11.614446828202063,0,0,0,0.1,0.1,0.04164295600976372,0
886.0,11.617881877837402,0,0,0,0.1,0.1,0.04052413140049899,0
890.0,11.621301454223739,0,0,0,0.1,0.1,0.03939920400610482,0
894.0,11.624705696135306,0,0,0,0.1,0.1,0.03826834323650899,0
898.0,11.62809474048775,0,0,0,0.1,0.1,0.037131719395183775,0
902.0,11.63146872237115,0,0,0,0.1,0.1,0.03598950365349884,0
906.0,11.634827775082348,0,0,0,0.1,0.1,0.03484186802494348,0
910.0,11.638172030156541,0,0,0,0.1,0.1,0.03368898533922204,0
