z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
2.9671875000000001,3.7264394934675726,0,0,0,0.02,0.02,0.02,0
2.9953125000000003,3.7293390745671835,0,0,0,0.02,0.02,0.02,0
3.0234375000000000,3.7322115563816580,0,0,0,0.02,0.02,0.02,0
3.0515625000000002,3.7350574407604671,0,0,0,0.02,0.02,0.02,0
3.0796874999999999,3.7378772157403177,0,0,0,0.02,0.02,0.02,0
3.1078125000000001,3.7406713560474540,0,0,0,0.02,0.02,0.02,0
3.1359375000000003,3.7434403235773286,0,0,0,0.02,0.02,0.02,0
3.1640625000000000,3.7461845678528611,0,0,0,0.02,0.02,0.02,0
3.1921875000000002,3.7489045264624186,0,0,0,0.02,0.02,0.02,0
3.2203124999999999,3.7516006254785861,0,0,0,0.02,0.02,0.02,0
3.2484375000000001,3.7542732798587273,0,0,0,0.02,0.02,0.02,0
3.2765625000000003,3.7569228938282797,0,0,0,0.02,0.02,0.02,0
3.3046875000000000,3.7595498612476721,0,0,0,0.02,0.02,0.02,0
3.3328125000000002,3.7621545659636881,0,0,0,0.02,0.02,0.02,0
3.3609374999999999,3.7647373821460719,0,0,0,0.02,0.02,0.02,0
3.3890625000000001,3.7672986746101049,0,0,0,0.02,0.02,0.02,0
3.4171875000000003,3.7698387991258517,0,0,0,0.02,0.02,0.02,0
3.4453125000000000,3.7723581027147359,0,0,0,0.02,0.02,0.02,0
3.4734375000000002,3.7748569239340539,0,0,0,0.02,0.02,0.02,0
3.5015624999999999,3.7773355931500210,0,0,0,0.02,0.02,0.02,0
3.5296875000000001,3.7797944327998914,0,0,0,0.02,0.02,0.02,0
3.5578125000000003,3.7822337576436786,0,0,0,0.02,0.02,0.02,0
3.5859375000000000,3.7846538750059660,0,0,0,0.02,0.02,0.02,0
