 Cuxart-Jimenez, Meso-NH, 32x32x32, 9 hour, 32_B9                                                                                  
 32
  0.6250000E+01  0.1875000E+02  0.3125000E+02  0.4375000E+02  0.5625000E+02  0.6875000E+02  0.8125000E+02  0.9375000E+02  0.1062500E+03  0.1187500E+03
  0.1312500E+03  0.1437500E+03  0.1562500E+03  0.1687500E+03  0.1812500E+03  0.1937500E+03  0.2062500E+03  0.2187500E+03  0.2312500E+03  0.2437500E+03
  0.2562500E+03  0.2687500E+03  0.2812500E+03  0.2937500E+03  0.3062500E+03  0.3187500E+03  0.3312500E+03  0.3437500E+03  0.3562500E+03  0.3687500E+03
  0.3812500E+03  0.3937500E+03
  0.1111582E+00  0.1741177E+00  0.2043112E+00  0.2006992E+00  0.2038478E+00  0.1851104E+00  0.1747720E+00  0.1471177E+00  0.1258438E+00  0.1076695E+00
  0.9721766E-01  0.8012214E-01  0.5497060E-01  0.3554343E-01  0.2771919E-01  0.3236553E-01  0.3061399E-01  0.2209894E-01  0.1064601E-01  0.5108447E-02
  0.3083299E-02  0.1474686E-02  0.1147224E-02  0.7312296E-03  0.4964282E-03  0.3512577E-03  0.2805293E-03  0.2678801E-03  0.3320475E-03  0.4601707E-03
  0.6171070E-03  0.7077524E-03
  0.6482009E-01  0.1162831E+00  0.1156579E+00  0.9158208E-01  0.8444308E-01  0.6696573E-01  0.5240650E-01  0.4759160E-01  0.4450538E-01  0.4451228E-01
  0.4750203E-01  0.5572172E-01  0.5425529E-01  0.5497512E-01  0.3519175E-01  0.1751368E-01  0.1142927E-01  0.1299519E-01  0.6960334E-02  0.4478855E-02
  0.3811393E-02  0.3792568E-02  0.3093418E-02  0.3475731E-02  0.3168989E-02  0.2986742E-02  0.2305992E-02  0.2085256E-02  0.2303342E-02  0.2446093E-02
  0.2990528E-02  0.2589229E-02
  0.3209103E-02  0.1501009E-01  0.2223717E-01  0.2471673E-01  0.2415119E-01  0.2302337E-01  0.2146617E-01  0.1991299E-01  0.1853793E-01  0.1804939E-01
  0.1869292E-01  0.2068723E-01  0.2130787E-01  0.1890439E-01  0.1709076E-01  0.1485091E-01  0.1144252E-01  0.8960519E-02  0.7764444E-02  0.7055009E-02
  0.6076488E-02  0.5522063E-02  0.5061527E-02  0.4402451E-02  0.4004453E-02  0.3946784E-02  0.3552801E-02  0.3239698E-02  0.3176757E-02  0.3063011E-02
  0.2824204E-02  0.1146115E-02
 -0.4104403E-01 -0.4299813E-01  0.4163569E-01  0.9904627E-01  0.7839233E-01  0.3601000E-01  0.4323730E-01  0.6808339E-01  0.4430573E-01  0.2860137E-01
  0.4678555E-01  0.4115051E-01  0.3440164E-01  0.1609755E-01  0.8393520E-01  0.8034207E-01  0.8870041E-01  0.6680777E-01  0.5809130E-01  0.7144780E-01
  0.6152504E-01  0.7104094E-01  0.3409765E-01  0.4571874E-01  0.3709236E-01 -0.5905101E-02  0.7000839E-01 -0.3222761E-01 -0.1617819E-01 -0.3130622E-01
  0.1233836E-01 -0.2852552E-02
  0.3014604E+00  0.1973132E+00  0.1290877E+00  0.9095544E-01  0.6621782E-01  0.4700373E-01  0.3400937E-01  0.2416937E-01  0.1654620E-01  0.1079075E-01
  0.6375542E-02  0.3030617E-02  0.8485070E-03  0.1177602E-03  0.1183853E-04  0.1912674E-05  0.1095034E-05  0.1176435E-05  0.1084026E-05  0.1279969E-05
  0.1344325E-05  0.1193766E-05  0.1090053E-05  0.1020802E-05  0.1010379E-05  0.1005772E-05  0.1000316E-05  0.1000008E-05  0.1007021E-05  0.1227163E-05
  0.1105101E-05  0.1002069E-05
  0.1188311E-02  0.2139776E-02  0.3155417E-02  0.3791608E-02  0.4760744E-02  0.5573718E-02  0.6381964E-02  0.6920823E-02  0.7686555E-02  0.9407548E-02
  0.1438534E-01  0.2271219E-01  0.3339103E-01  0.3562278E-01  0.2589076E-01  0.1542029E-01  0.1174858E-01  0.9013573E-02  0.6285979E-02  0.4737656E-02
  0.3849474E-02  0.3374604E-02  0.3057910E-02  0.2936398E-02  0.2626458E-02  0.2474061E-02  0.2463694E-02  0.2356915E-02  0.2218231E-02  0.2212725E-02
  0.2178462E-02  0.2046593E-02
