C9 MACVEAN 051/14 12.5m run, TVD and backscatter on, c_s=0.23
          48
  0.0000000E+00   4.5454545E+00   9.0909166E+00   1.3636531E+01   1.8183586E+01   2.2739288E+01   2.7331747E+01   3.2041817E+01   3.7045925E+01   4.2638103E+01
  4.9185894E+01   5.7007835E+01   6.6231346E+01   7.6729012E+01   8.8182289E+01   1.0022364E+02   1.1255902E+02   1.2501202E+02   1.3750177E+02   1.5000017E+02
  1.6250000E+02   1.7500000E+02   1.8750000E+02   2.0000000E+02   2.1250000E+02   2.2500000E+02   2.3750000E+02   2.5000000E+02   2.6250000E+02   2.7500000E+02
  2.8750000E+02   3.0000000E+02   3.1250000E+02   3.2500000E+02   3.3750000E+02   3.5000000E+02   3.6250000E+02   3.7500000E+02   3.8750000E+02   4.0000000E+02
  4.1250000E+02   4.2500000E+02   4.3750000E+02   4.5000000E+02   4.6250000E+02   4.7500000E+02   4.8750000E+02   5.0000000E+02
  0.0000000E+00  -4.5457245E-03  -9.6882451E-03  -1.3539575E-02  -1.6280541E-02  -1.8183082E-02  -1.9513812E-02  -2.0455141E-02  -2.0905428E-02  -2.0959008E-02
 -2.0898692E-02  -2.0014340E-02  -1.8483771E-02  -1.6960895E-02  -1.4862659E-02  -1.2750343E-02  -1.0743907E-02  -8.2973316E-03  -6.1185723E-03  -4.1267350E-03
 -2.5786797E-03  -1.2142120E-03  -1.0186373E-04   7.9895940E-04   1.4807200E-03   1.9354395E-03   2.1264791E-03   2.0888611E-03   1.9136759E-03   1.6274714E-03
  1.4190013E-03   1.1365854E-03   8.4881840E-04   7.0668699E-04   4.8517113E-04   5.6363762E-05  -7.2691415E-05  -4.7416866E-05  -4.2307111E-05  -3.7389927E-05
 -3.0645271E-05  -2.2710343E-05  -1.4981325E-05  -8.6125747E-06  -4.1330236E-06  -1.4979818E-06  -2.9738933E-07   0.0000000E+00
 -5.3275389E-02  -4.8103323E-02  -4.2040777E-02  -3.7023519E-02  -3.2933089E-02  -2.9550669E-02  -2.6837699E-02  -2.4472685E-02  -2.2183648E-02  -1.9822676E-02
 -1.7301206E-02  -1.5280275E-02  -1.3397158E-02  -1.1129585E-02  -9.1566939E-03  -6.9982643E-03  -4.8405244E-03  -3.4356888E-03  -2.2560852E-03  -1.4355062E-03
 -6.9245377E-04  -2.4672130E-04  -3.5923775E-05   3.2705477E-05   5.9041358E-05   6.9174171E-05   6.2638211E-05   5.1087844E-05   4.1800289E-05   3.5438930E-05
  2.3856344E-05   2.4112201E-05   2.0707606E-05   3.4672687E-06   3.6651651E-07   4.4669824E-08   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.0000000E+00  -2.7806179E-03  -5.8114165E-03  -7.4628792E-03  -7.9939226E-03  -7.8121731E-03  -7.3449379E-03  -6.7359041E-03  -5.9689377E-03  -4.8968322E-03
 -3.5730684E-03  -2.3927086E-03  -6.5396487E-04   1.3084594E-03   3.0221425E-03   4.3675969E-03   5.5042636E-03   6.0836147E-03   6.4302515E-03   6.6195149E-03
  6.5976791E-03   6.2824157E-03   5.6077577E-03   4.8028566E-03   3.8700018E-03   3.0739910E-03   2.3568424E-03   1.7635169E-03   1.2034450E-03   7.7893818E-04
  4.8187515E-04   2.5886996E-04   9.4009571E-05   2.0842303E-06  -1.6787639E-05   3.5094999E-05   3.8201229E-05   2.7829037E-05   2.4906400E-05   2.1050346E-05
  1.6834158E-05   1.2443043E-05   8.3363038E-06   4.9447453E-06   2.4855840E-06   9.6689814E-07   2.2617249E-07   0.0000000E+00
 -3.6722774E-02  -3.0051946E-02  -2.3467811E-02  -1.8402047E-02  -1.4679432E-02  -1.1961600E-02  -9.7022351E-03  -7.7289135E-03  -6.1007744E-03  -4.7041536E-03
 -3.3115664E-03  -1.6512345E-03  -3.0492625E-04   9.0722139E-04   1.9574120E-03   2.4849544E-03   2.4957997E-03   2.6282425E-03   2.5446106E-03   2.1533750E-03
  1.5469839E-03   1.0250481E-03   6.7303421E-04   3.0614059E-04   1.9299030E-04   1.2530719E-04   7.1470392E-05   3.3628151E-05   1.6627970E-05   6.9960408E-06
  2.5478581E-06   9.5426631E-08  -1.5458539E-06  -2.8266263E-07  -8.2660723E-09  -4.7164993E-09   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.0000000E+00   3.5867066E-04  -1.3364282E-03  -2.3462640E-03  -3.0172823E-03  -3.4684117E-03  -3.7775631E-03  -4.0012524E-03  -4.1409847E-03  -4.2205020E-03
 -4.2358213E-03  -4.1241450E-03  -3.8541604E-03  -3.5486694E-03  -3.2033029E-03  -2.8994258E-03  -2.6337840E-03  -2.2908389E-03  -1.9296315E-03  -1.5768474E-03
 -1.3360397E-03  -1.1316154E-03  -9.3773572E-04  -8.0859568E-04  -6.6266861E-04  -5.5459340E-04  -4.7299097E-04  -4.0154051E-04  -3.3098622E-04  -2.6614187E-04
 -2.1537484E-04  -1.6952060E-04  -1.2940235E-04  -9.6534204E-05  -6.2292660E-05  -2.8392684E-05  -7.0217425E-06  -1.4489412E-06  -4.3905297E-06  -7.7048571E-06
 -9.3409808E-06  -9.6781268E-06  -8.7151720E-06  -6.7543742E-06  -4.3600462E-06  -2.1381225E-06  -5.9238005E-07   0.0000000E+00
 -1.0013658E-02  -1.0081219E-02  -8.1040859E-03  -6.8028034E-03  -5.8249254E-03  -5.0615366E-03  -4.4618542E-03  -3.9466503E-03  -3.4917949E-03  -3.0772702E-03
 -2.6875068E-03  -2.3726700E-03  -2.1614106E-03  -1.9394514E-03  -1.7331807E-03  -1.4814837E-03  -1.1977861E-03  -1.0037781E-03  -8.4739062E-04  -7.2063354E-04
